frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,1.612399611076031078e+02,4.340025152490901661e+01,-6.086483514254952161e-03,5.026958691998432869e+02,1.069980920964701543e-01,nan,1.677941751793742853e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.546240522609138281e+02,5.882032293763483466e+01,-9.368616382068513729e-03,8.102236632749095406e+02,2.332776496215097639e-01,nan,5.728220656718630899e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.492388613284559256e+02,6.077281634685065370e+01,-9.833589847158995950e-03,8.537905357269598881e+02,1.651425114275700823e-01,nan,5.728220656718630899e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.254886744750335765e+02,8.550324087140982954e+01,-8.569908728930368536e-03,7.353867165171527631e+02,3.802932243206436080e-02,nan,2.100280726047183677e+01,1.000000000000000000e+00
5.000000000000000000e+00,2.831231924308846715e+01,8.887376766771483005e+01,-1.311500307834118952e-02,1.161250901615936982e+03,2.369072493028601123e-02,nan,1.499127693868157252e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.256304016045876182e+02,1.173434508783285253e+02,-2.390011932081389547e-03,1.563455545386700862e+02,3.096332600239933841e-01,nan,9.913761092727099822e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.355425273779175939e+02,1.175235110276043855e+02,-6.793021944433826932e-03,5.688967859856752511e+02,5.969890983820913544e-02,nan,9.913761092727099822e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.342250076679131041e+02,1.332011320235526171e+02,-5.537915614085399743e-03,4.512964033543561868e+02,9.214450576244948010e-02,nan,1.573288461404478511e+01,1.000000000000000000e+00
5.000000000000000000e+00,9.623839938845291897e+01,1.496653460906794066e+02,-1.117506383919697130e-02,9.794833562785335062e+02,3.367286911998890186e-02,nan,4.036822322581910072e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.998774687858561947e+02,1.531107405782047408e+02,-6.017944743628491147e-03,4.962739546131210204e+02,1.069887635760713440e-01,nan,1.224591259202504290e+01,1.000000000000000000e+00
5.000000000000000000e+00,2.207219683269256052e+02,1.553575492286576605e+02,-1.106985480653532167e-02,9.696255281422941152e+02,3.334574344216778563e-02,nan,2.096524052400527438e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.793037285285655287e+02,9.529204154478660982e+00,-1.054176320545910199e-02,9.201446412649975173e+02,3.408033799997434166e-02,nan,3.838681470776860749e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.306253807437528565e+02,5.020734663145798748e+01,-3.461639305996405160e-03,2.567544092813724319e+02,2.960946803597446220e-01,nan,2.140305608514816171e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.778286407362998602e+02,9.187038912140188529e+01,-1.293081154303376938e-02,1.143992606835773358e+03,2.484572014666053263e-02,nan,2.625658799148963496e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.040197319247483705e+02,9.450577265728863097e+01,-2.337206788668171227e-03,1.513978422053475015e+02,3.018982938622515322e-01,nan,2.588033463769956910e+01,1.000000000000000000e+00
6.000000000000000000e+00,6.775819614541757119e+01,1.052586562218783826e+02,-1.031179048170773396e-02,8.985967614925964426e+02,4.453398681447795493e-02,nan,1.200008402693191023e+01,1.000000000000000000e+00
7.000000000000000000e+00,2.153899614454833795e+02,6.708765214969578494e+01,-1.087738622023450528e-02,9.515916939991728896e+02,2.216138814418822101e-02,nan,2.100280726047183677e+01,1.000000000000000000e+00
7.000000000000000000e+00,7.279146187059781425e+01,5.110991352747934968e+01,-9.157277744079300036e-03,7.904217516030802244e+02,8.225399414821987776e-02,nan,1.188540869043948689e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.985457504346607323e+02,1.317883384883409974e+02,3.268377304270811499e-03,-2.386462340603016514e+02,2.113311717636050524e-01,nan,1.052913751304184942e+01,1.000000000000000000e+00
8.000000000000000000e+00,3.439305538278068752e+01,1.348814424782718788e+02,-1.262398343999903381e-02,1.115243566657711426e+03,3.063550952709315212e-02,nan,3.123635113515825523e+01,1.000000000000000000e+00
8.000000000000000000e+00,6.907838235069276323e+01,6.240043965417672922e+01,-6.646627255669323824e-03,5.551799629583233582e+02,8.142500127176488522e-02,nan,8.740071183559383172e+00,1.000000000000000000e+00
8.000000000000000000e+00,3.936146922078020083e+01,7.874190362289461120e+01,-1.651733902975389967e-02,1.480041429598815057e+03,1.340343864841098132e-02,nan,1.499127693868157252e+01,1.000000000000000000e+00
8.000000000000000000e+00,2.943640078154881223e+01,1.040408651911491660e+02,-9.985945967388379016e-03,8.680659302508842075e+02,3.309326347890395592e-02,nan,1.520869509821520893e+01,1.000000000000000000e+00
9.000000000000000000e+00,1.481118306985622439e+02,1.447967455182535446e+02,-1.228110339787007524e-02,1.083116548272094406e+03,2.646150216381348841e-02,nan,1.222187142563440965e+01,1.000000000000000000e+00
9.000000000000000000e+00,1.799980440254242637e+02,1.180372021165676131e+02,-2.585781942640818371e-03,1.746887240318355907e+02,3.122925076506363196e-01,nan,9.885211288815826336e+00,1.000000000000000000e+00
1.000000000000000000e+01,2.181028483654558556e+02,4.585185620373500370e+01,-1.360521959754133585e-02,1.207182986281725107e+03,1.907098462348055801e-02,nan,1.298834533156453119e+01,1.000000000000000000e+00
1.000000000000000000e+01,5.565223375393646421e+01,5.468989184902383727e+01,-1.248212289706544451e-02,1.101951581966147160e+03,3.202707408483596030e-02,nan,8.079855965471725909e+00,1.000000000000000000e+00
1.000000000000000000e+01,2.030801872803695858e+02,1.412910549031785479e+02,-1.297128705508584189e-02,1.147785062972299102e+03,2.318765591887694821e-02,nan,1.029462669046742818e+01,1.000000000000000000e+00
