frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,4.606001651177675171e+01,3.467890447228027284e+01,-9.316171785282999912e-03,8.407506791112168685e+02,3.322882318109210420e-02,nan,1.376802653249406028e+01,1.000000000000000000e+00
5.000000000000000000e+00,2.035373743859812521e+02,3.445879148684725379e+01,-1.137508442550100654e-02,1.024357281093917209e+03,1.736680212180389260e-01,nan,5.629297010566667758e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.048217068486383425e+02,3.993961943146839388e+01,-1.156776378568298395e-02,1.041539750084669549e+03,1.909164609970734894e-01,nan,5.629297010566667758e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.228653022836150939e+02,4.237806899655640080e+01,-1.173701424419702592e-02,1.056632911865679716e+03,2.710847116087644615e-02,nan,1.249938669504357058e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.272650231453860243e+02,5.407751873108365714e+01,-7.876042009975740485e-03,7.123249609465656249e+02,5.051724406642388310e-02,nan,1.249938669504357058e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.623818197575065767e+02,6.537907168505215338e+01,-2.376060773810269051e-03,2.218559405445980701e+02,2.280321173893363751e-01,nan,1.671165293029652688e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.198191797971678341e+02,6.787948090232718812e+01,-1.398494484817543008e-02,1.257095472358626012e+03,2.360859812274718195e-02,nan,1.568230668437020903e+01,1.000000000000000000e+00
5.000000000000000000e+00,2.381477253940003536e+01,7.638863398503555402e+01,-1.285499660650360650e-02,1.156330654552794840e+03,4.020295959930131335e-02,nan,8.722324219056243777e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.080573483943759641e+02,1.178657316130408361e+02,-3.326048720570948681e-03,3.065725309535928318e+02,1.709768104476344641e-01,nan,7.972466398664477261e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.065001853006739339e+02,1.202712582462285127e+02,-8.950298537196237775e-03,8.081233871487609122e+02,2.732729967777658420e-02,nan,3.079119665590963706e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.294802123715349751e+02,1.221868887178301151e+02,-1.226301658233794160e-02,1.103539953988060688e+03,2.182147003851397926e-02,nan,1.382261441079853981e+01,1.000000000000000000e+00
5.000000000000000000e+00,7.240511021522279123e+01,1.242755918783568063e+02,-8.103963067251519076e-03,7.326501607774234799e+02,5.078974007818470859e-02,nan,1.518949360940917614e+01,1.000000000000000000e+00
5.000000000000000000e+00,8.742524068447119134e+01,1.320385208631978742e+02,-7.090138558049173881e-03,6.422408498113633186e+02,3.076360199459350353e-01,nan,1.413034659242674707e+01,1.000000000000000000e+00
5.000000000000000000e+00,5.146084645275682590e+01,1.447543247084836082e+02,-1.020344306917139038e-02,9.198744176756300703e+02,3.990813173808593906e-02,nan,1.529055934007441309e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.338604158127755284e+02,1.475326305175727839e+02,-1.252104662358916737e-02,1.126550167320170431e+03,2.207471242487968333e-02,nan,2.572144649054322585e+01,1.000000000000000000e+00
6.000000000000000000e+00,9.993086128633567000e+01,9.952339309426358582e+00,-1.238254857118662594e-02,1.114199397167941015e+03,1.709135638528114232e-02,nan,3.278399694675881904e+01,1.000000000000000000e+00
6.000000000000000000e+00,2.182834856966701764e+01,1.388059491181395444e+01,-7.800441279558318307e-03,7.055831531844435176e+02,4.630323756848564454e-02,nan,3.069423735166235900e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.743496005170488274e+02,2.907374474259745512e+01,-1.571106840559615900e-02,1.411025112106115785e+03,1.424198808743348810e-02,nan,9.266578132563768833e+00,1.000000000000000000e+00
6.000000000000000000e+00,3.434252112407351376e+01,4.190793320639205177e+01,-1.247459108693572266e-02,1.122407425631373826e+03,3.110474519870209953e-02,nan,8.188008619349385953e+00,1.000000000000000000e+00
6.000000000000000000e+00,3.593667096080156398e+01,5.662771863020472551e+01,-1.305310671506106600e-02,1.173997418620456983e+03,2.238001412973422699e-02,nan,8.819105907661812793e+00,1.000000000000000000e+00
6.000000000000000000e+00,6.356674599023003580e+00,6.121526540290278007e+01,-2.187308844805491408e-03,2.050237060800131133e+02,2.883122078405531141e-01,nan,2.313041931796850648e+01,1.000000000000000000e+00
7.000000000000000000e+00,2.005128487144554867e+02,1.061977999637228010e+01,-1.194985965676961283e-02,1.075613718620997133e+03,2.249153577350626598e-02,nan,2.403011078586023075e+01,1.000000000000000000e+00
7.000000000000000000e+00,5.202041391825729022e+01,5.167934445412682720e+01,-1.078672574154458316e-02,9.718895189372799450e+02,3.158957406736595530e-02,nan,1.316417851045886422e+01,1.000000000000000000e+00
7.000000000000000000e+00,6.990370113637000316e+01,6.777920175852872831e+01,-1.281094659188852965e-02,1.152402428875426494e+03,2.069031363853335304e-02,nan,2.037847375676562933e+01,1.000000000000000000e+00
7.000000000000000000e+00,9.958093205356169619e+01,7.661055914257747190e+01,-1.255744285816602634e-02,1.129795855760314680e+03,2.461879077892359380e-02,nan,7.125769610838725399e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.101805254599973551e+02,4.109290513813678558e+01,-1.090851980058939533e-02,9.827506855968476884e+02,3.080971272525578897e-02,nan,1.274971408338154610e+01,1.000000000000000000e+00
7.000000000000000000e+00,3.188263752360645498e+01,7.307374418612050704e+01,-1.288872669176651525e-02,1.159338585155937608e+03,3.107917540527460609e-02,nan,8.722324219056243777e+00,1.000000000000000000e+00
7.000000000000000000e+00,7.169374452026659128e+01,1.455398641186345117e+02,-1.262075017257393780e-02,1.135441379835516045e+03,2.058035403852642720e-02,nan,2.024814155361277912e+01,1.000000000000000000e+00
8.000000000000000000e+00,4.978367265312451906e+01,8.003267699674391622e+01,-1.071597379644650266e-02,9.655801088295496584e+02,2.270114325302285962e-02,nan,1.443405511840678201e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.631919621148516910e+02,8.207107614897211079e+01,-1.199381808087021835e-02,1.079533776577789467e+03,2.116529269706546312e-02,nan,1.009180831341006801e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.758910781400021506e+02,1.169275551599165510e+02,-1.383698742822570341e-02,1.243901149013163376e+03,1.716965793037392718e-01,nan,1.230937857547318259e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.772307306462552390e+02,1.046912921651616557e+02,-1.232430940745430498e-02,1.109005832979577235e+03,4.549015540354284237e-02,nan,1.230937857547318259e+01,1.000000000000000000e+00
8.000000000000000000e+00,3.638172850277144477e+01,1.422202752253902815e+02,-1.256735637093724101e-02,1.130679908030469278e+03,2.906790325517250029e-02,nan,1.529055934007441309e+01,1.000000000000000000e+00
9.000000000000000000e+00,1.443166707424712456e+02,1.455863924737363391e+01,-1.170659515624211666e-02,1.053920244380077975e+03,2.090370802422525376e-02,nan,1.530930872688059985e+01,1.000000000000000000e+00
9.000000000000000000e+00,1.366617034650924438e+02,1.027291433179676261e+02,-1.170206352742051391e-02,1.053516129628859971e+03,6.242717116394136401e-02,nan,8.406681102165594055e+00,1.000000000000000000e+00
9.000000000000000000e+00,8.621925622240257781e+01,1.179597319842013832e+02,-1.262007467876261751e-02,1.135381141668565988e+03,2.624465488218807874e-02,nan,1.413034659242674707e+01,1.000000000000000000e+00
9.000000000000000000e+00,1.586811988716683004e+02,1.183871153957585847e+02,-1.176457227027321098e-02,1.059090439895942836e+03,2.485197732258526138e-02,nan,1.727166061826941146e+01,1.000000000000000000e+00
9.000000000000000000e+00,1.054853231482106679e+02,1.254119165174095656e+02,-5.252469732441999474e-03,4.783639945973671388e+02,9.566989361595690244e-02,nan,7.972466398664477261e+00,1.000000000000000000e+00
9.000000000000000000e+00,6.254266166541392380e+01,8.678176186400430936e+01,-3.917993788317845720e-03,3.593601142276064024e+02,1.275026681010198448e-01,nan,1.443405511840678201e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.596230313875164768e+02,1.485906810542991430e+01,-1.258979931512860077e-02,1.132681291013395139e+03,2.533822150859077471e-02,nan,1.353070829679976761e+01,1.000000000000000000e+00
1.000000000000000000e+01,3.925661812196761957e+01,4.845737103309351568e+01,-1.179273931865509363e-02,1.061602278397615464e+03,3.846025405463326940e-02,nan,8.188008619349385953e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.389930675806330100e+02,1.121584165051572484e+02,-1.090220651155982164e-02,9.821876886423328870e+02,2.953039582852545752e-02,nan,9.713210153079330667e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.710993575641010409e+02,6.091737354468145327e+01,-1.238294455114864225e-02,1.114234709270969915e+03,2.537261429515735855e-02,nan,1.703235534648017335e+01,1.000000000000000000e+00
1.100000000000000000e+01,2.032533822665953096e+02,8.432986074484327332e+01,-1.279778556880360740e-02,1.151228775035027184e+03,2.429302787693998766e-02,nan,3.019254627967914928e+01,1.000000000000000000e+00
1.100000000000000000e+01,9.324026142820090968e+01,7.986209548213136600e+01,-7.797386633312643547e-03,7.053107505547874325e+02,1.066060526308607592e-01,nan,4.646161778411349808e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.100379914508136068e+02,1.391892838589646431e+02,-1.259432219406921190e-02,1.133084625480940304e+03,2.152494616982170150e-02,nan,1.451008750964907001e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.812672692702480219e+02,3.523940199125477335e+01,-1.930197829683709355e-03,1.820954482721274132e+02,3.255285063727167971e-01,nan,9.266578132563768833e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.548617823811528069e+02,1.394799852962903230e+02,-2.224273177347762045e-03,2.083200555025540552e+02,2.485879277130447207e-01,nan,2.143588353599588459e+01,1.000000000000000000e+00
