frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,1.505352541836804221e+02,1.481100733069310138e+01,-2.761272281800688372e-02,2.652063499524672807e+03,1.612210786926604467e-02,nan,7.847919933742398158e+00,1.000000000000000000e+00
5.000000000000000000e+00,9.989760715070329411e+01,1.550497495921616675e+01,-4.863298766836838226e-03,4.195376681007057300e+02,1.143188874225110618e-01,nan,2.804162524016546953e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.551645342056551158e+01,1.846712328301883588e+01,-2.388885184108049259e-02,2.286619603882374577e+03,1.270372650406037529e-02,nan,9.244719332012234503e+00,1.000000000000000000e+00
5.000000000000000000e+00,5.226152059489541557e+01,1.803949723815272677e+01,-4.513079617580392777e-03,3.851687409746527351e+02,2.723699662217031747e-01,nan,5.322276209436204830e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.890358092516358965e+02,2.576931693989310901e+01,-1.025780307348563014e-02,9.489299808569423931e+02,2.732650710332618083e-02,nan,8.262367612470541189e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.961493233458433565e+02,3.385322151446314365e+01,-4.810988107446637942e-03,4.144041360128269389e+02,1.611498977839854740e-01,nan,4.262760389223185342e+00,1.000000000000000000e+00
5.000000000000000000e+00,7.955669629587092118e+01,4.494010404816776116e+01,-5.830690856453708652e-03,5.144731629214545592e+02,7.387049629689856900e-02,nan,1.818619802228749549e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.724116068904612860e+02,4.698880973363682045e+01,-7.980570878556621228e-02,7.774047648645665504e+03,7.669975768622383505e-03,nan,1.274006311783918832e+01,1.000000000000000000e+00
5.000000000000000000e+00,9.727743560072565288e+01,5.202880930239671642e+01,-4.060258425851507452e-03,3.407309123387701106e+02,1.368289517804107680e-01,nan,9.259672083414665522e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.268734786793781950e+02,5.267820555540303218e+01,-4.593396746583672946e-03,3.930507016257142254e+02,1.290061810703868606e-01,nan,9.658766711604627631e+00,1.000000000000000000e+00
5.000000000000000000e+00,6.515047680533876928e+01,5.603959225693059665e+01,-4.079836293370910777e-02,3.946042727128516162e+03,8.944933809178823303e-03,nan,1.818619802228749549e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.058158373018537333e+02,5.561171642965273776e+01,-5.263385739730569099e-03,4.588003984358737171e+02,9.517453405527753763e-02,nan,9.259672083414665522e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.709957728811837185e+01,6.208894633429429888e+01,-7.556061625790201110e-03,6.837932653848595237e+02,5.714447191448146501e-02,nan,1.765351290582884758e+01,1.000000000000000000e+00
5.000000000000000000e+00,5.640025158657790172e+01,7.423514525798017871e+01,-5.912372715748888050e-03,5.224890520457265666e+02,1.075744241143865576e-01,nan,1.430897035388837146e+01,1.000000000000000000e+00
5.000000000000000000e+00,7.334050933051403831e+01,7.951419868748612885e+01,-1.068335578981069109e-02,9.906918043515231602e+02,4.661468975311633400e-02,nan,1.534344602378582856e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.376055241554327608e+02,8.079714681658654740e+01,-6.214502606463233152e-03,5.521387163162548859e+02,5.503758689830784423e-02,nan,1.998557464019277674e+01,1.000000000000000000e+00
5.000000000000000000e+00,2.549161319211629717e+01,8.662243550683427884e+01,-9.244222400429146294e-03,8.494617468594179854e+02,3.654498714780873847e-02,nan,1.577233642834337246e+01,1.000000000000000000e+00
5.000000000000000000e+00,6.051701338224680882e+01,8.793911931320143083e+01,-1.238819586198810878e-02,1.157997116829842071e+03,2.565675727023508657e-02,nan,1.430897035388837146e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.802174387795744792e+02,9.644882150573860713e+01,-9.554936116094207149e-03,8.799537889805587838e+02,3.114101311735506528e-02,nan,1.270895516659637714e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.927349362637775414e+02,9.864650168254476625e+01,-1.417179696656168005e-02,1.333031681659276501e+03,2.319804559140836719e-02,nan,1.222607032115411663e+01,1.000000000000000000e+00
5.000000000000000000e+00,5.300603378800915522e+01,1.068462442885116701e+02,-5.484931760806201206e-03,4.805419253329077947e+02,2.376027420008232083e-01,nan,1.080127572416928849e+01,1.000000000000000000e+00
5.000000000000000000e+00,4.393882193952262583e+01,1.127159313810400505e+02,-5.627666088318254538e-03,4.945492282204373282e+02,8.873426194223532626e-02,nan,1.080127572416928849e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.403649631557521502e+02,1.134552300720723537e+02,-6.260753066144708612e-03,5.566775277482223601e+02,6.258888743068313776e-02,nan,1.425744305625455155e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.818459884923285870e+02,1.180396515407120575e+02,-5.912061164927844004e-02,5.744105546445444816e+03,7.906871792967007373e-03,nan,1.113569593485845921e+01,1.000000000000000000e+00
5.000000000000000000e+00,2.037333503586899042e+02,1.171490225244020280e+02,-8.689300408227710812e-03,7.950042063419807619e+02,3.725039509240113400e-02,nan,1.510806099164536143e+01,1.000000000000000000e+00
5.000000000000000000e+00,8.518632622372702912e+00,1.418515514455620234e+02,-1.966558684403183627e-02,1.872167432361361534e+03,1.432896471233313651e-02,nan,1.084598691623852851e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.502638369814318366e+02,2.265423243193524527e+01,-9.868885726978311734e-03,9.107633872582003960e+02,1.427864633434361430e-01,nan,7.847919933742398158e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.507802649772000620e+02,5.233430473921292503e+01,-1.107926538843445781e-02,1.029544586024068167e+03,2.998193857155351250e-02,nan,1.112211101790469492e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.441038264211428839e+02,9.969675690151113656e+01,-5.446527713641445903e-03,4.767731254224709119e+02,8.581750380474284512e-02,nan,1.425744305625455155e+01,1.000000000000000000e+00
7.000000000000000000e+00,7.208842319818735689e+01,1.910803393805835881e+01,-2.170753657306418241e-02,2.072555165531222883e+03,3.763592996886622188e-02,nan,4.671679009822654827e+00,1.000000000000000000e+00
7.000000000000000000e+00,2.027499394006446778e+02,2.255863229826246297e+01,-1.103479635885974523e-02,1.025180596105000404e+03,2.704776103344863625e-02,nan,9.927120413332005455e+00,1.000000000000000000e+00
7.000000000000000000e+00,2.146565722022415912e+02,6.246066202058219829e+01,-9.554629468559573333e-03,8.799236959750975302e+02,1.046359071807840824e-01,nan,1.565085487646690865e+01,1.000000000000000000e+00
7.000000000000000000e+00,7.451083446223538687e+00,8.190713933648834200e+01,-2.418990685562901616e-02,2.316163784655809650e+03,1.718279723975180140e-02,nan,7.624167209730096317e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.692804034594520601e+02,1.118046222149412756e+02,-2.754140654576024000e-02,2.645064842344017507e+03,9.715346873537367145e-03,nan,1.126265290790341034e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.901231603551364060e+02,1.105903462102019859e+02,-9.649418084171744112e-03,8.892258230268901116e+02,7.955808372656891780e-02,nan,1.113569593485845921e+01,1.000000000000000000e+00
