frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,1.954842377093147832e+02,2.938799790277053603e+01,-1.233183302636073168e-02,1.041800809729792263e+03,2.283395561873446944e-02,nan,1.677619893466474110e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.842129832455857468e+02,6.450756291897212691e+01,-7.127039472592139845e-03,5.846735553737991040e+02,5.132456699045551130e-02,nan,2.086442324395353509e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.279579218446760933e+02,8.162170297414209585e+01,-1.289026767007229145e-02,1.090847076940966645e+03,2.977275332787976403e-02,nan,8.902109332591791713e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.115123506579500656e+02,8.647192421630175829e+01,-1.309336871195932936e-02,1.108685060460493332e+03,2.366500634201618158e-02,nan,2.594133096498592650e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.453448053839217948e+02,8.832722165253625235e+01,-1.302524584265919542e-02,1.102701956638925822e+03,2.022794217926759952e-02,nan,1.082172112915191242e+01,1.000000000000000000e+00
5.000000000000000000e+00,5.957571835463264875e+01,1.032125241157012567e+02,-2.909560248187679013e-03,2.142602665009833629e+02,2.169397759020685879e-01,nan,2.368109076159960935e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.966723647719321377e+02,1.077493176454256911e+02,-9.243367897936963229e-03,7.705467110329589104e+02,7.587309771118677659e-02,nan,8.329349510346105490e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.907045506354943996e+02,1.135599335937083509e+02,-1.143166007592209474e-02,9.627403080924888172e+02,5.329218164147286885e-02,nan,8.329349510346105490e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.462431408087799696e+02,1.157446379027070265e+02,-1.273529474561763478e-02,1.077236095693846437e+03,2.274574031557718978e-02,nan,1.284150304608522930e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.204316789605336311e+02,1.271592224108644302e+02,-1.293959533514220731e-02,1.095179433232192650e+03,2.199520485021921878e-02,nan,1.615007037746072172e+01,1.000000000000000000e+00
5.000000000000000000e+00,2.181943672950881989e+02,1.482362787973192439e+02,-1.076469217672068601e-02,9.041617686449892517e+02,3.459759509134086031e-02,nan,3.201611438592666303e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.873766344771296701e+02,1.569137740772754341e+02,-5.045848432480945500e-03,4.018864503468429348e+02,1.022956216406297747e-01,nan,2.340846395804480196e+01,1.000000000000000000e+00
6.000000000000000000e+00,5.941199788808108906e+01,9.294853980477510547e+00,-1.020702154403168270e-02,8.551826030887472143e+02,3.617283705329055188e-02,nan,2.821628800849714125e+01,1.000000000000000000e+00
